Date,FuzzedDescription,UnitsSold,PricePerUnitPounds,RevenuePounds,K-Means_Cluster,DBScan,HDBScan,Spectral-Cluster
2009-12-03,red spotty biscuit tin,2,6.2,12.4,3,0,7,7
2009-12-03,red spotty bowl,26,1.25,32.5,3,0,7,7
2009-12-03,red spotty charlotte bag,27,1.06,28.62,5,0,8,5
2009-12-03,red spotty oven glove double,8,3.85,30.8,3,0,7,7
2009-12-03,red spotty round cake tins,24,11.63,279.12,3,0,7,7
2009-12-03,red spotty shopper bag,37,1.62,59.94,3,0,8,7
2009-12-03,red toadstool led night light,12,1.65,19.8,7,1,-1,8
2009-12-03,retro spot cake stand,9,13.64,122.76,6,2,5,6
2009-12-03,retro spot large milk jug,10,4.95,49.5,6,2,5,6
2009-12-03,retro spot small milk jug,34,2.99,101.66,6,2,5,6
2009-12-03,retro spot storage jar,9,3.75,33.75,6,2,5,6
2009-12-03,retro spot sugar jam bowl,15,3.2,48.0,6,2,5,6
2009-12-03,retro spot tea set ceramic 11 pc,45,5.44,244.8,6,2,5,6
2009-12-03,retro spot traditional teapot,10,9.52,95.2,6,2,5,6
2009-12-03,rex cashcarry jumbo shopper,22,0.9500000000000001,20.9,5,0,8,5
2009-12-03,ribbon reel spots design,36,1.65,59.4,0,2,6,4
2009-12-03,scottie dog hot water bottle,78,6.07,473.46,12,1,-1,2
2009-12-03,set 12 retro white chalk sticks,73,0.42,30.66,0,2,-1,4
2009-12-03,set of 3 heart cookie cutters,17,1.69,28.73,2,1,11,2
2009-12-03,set of 36 paisley flower doilies,1,3.04,3.04,9,2,6,4
2009-12-03,set of 36 teatime paper doilies,26,1.45,37.7,9,2,6,4
2009-12-03,set of 72 pink heart paper doilies,40,1.85,74.0,9,2,6,4
2009-12-03,set of 72 retro spot paper doilies,52,1.77,92.04,9,2,6,4
2009-12-03,set10 pink spotty party candles,113,1.47,166.11,3,0,7,7
2009-12-03,set2 red spotty tea towels,18,3.98,71.64,3,0,7,7
2009-12-03,set20 red spotty paper napkins,81,0.9400000000000001,76.14,3,0,7,7
2009-12-03,set5 red spotty lid glass bowls,30,3.34,100.2,3,0,7,7
2009-12-03,set6 purple butterfly tlights,66,2.1,138.6,7,1,12,8
2009-12-03,skull shoulder bag,20,2.54,50.8,8,0,8,1
2009-12-03,skulls water transfer tattoos,35,1.02,35.7,8,0,4,1
2009-12-03,small glass heart trinket pot,687,2.67,1834.29,2,1,11,2
2009-12-03,space boy birthday card,25,0.64,16.0,11,1,-1,11
2009-12-03,strawberry ceramic trinket box,230,1.34,308.2,2,1,-1,2
2009-12-03,strawberry charlotte bag,5,1.27,6.35,5,0,8,5
2009-12-03,strawberry lunchbox with cutlery,9,3.42,30.78,9,2,6,4
2009-12-03,swallows greeting card,73,0.51,37.23,11,1,9,11
2009-12-03,sweetheart ceramic trinket box,108,1.44,155.52,2,1,11,2
2009-12-03,tea bag plate red spotty,55,0.97,53.35,3,0,7,7
2009-12-03,tea party birthday card,24,0.42,10.08,11,1,9,11
2009-12-03,tea time tea towels,8,3.98,31.84,9,0,-1,4
2009-12-03,toilet metal sign,7,0.55,3.85,4,4,0,0
2009-12-03,victorian glass hanging tlight,122,1.47,179.34,7,1,12,8
2009-12-03,victorian sewing box large,14,11.05,154.7,2,1,-1,11
2009-12-03,vintage heads and tails card game,58,1.44,83.52,11,1,9,11
2009-12-03,vintage snap cards,96,0.9400000000000001,90.24,11,1,-1,11
2009-12-03,vintage union jack bunting,10,8.5,85.0,11,1,-1,11
2009-12-03,vintage union jack cushion cover,33,6.73,222.09,11,1,9,11
2009-12-03,weekend bag vintage rose paisley,30,6.12,183.6,5,0,8,5
2009-12-03,white hanging heart tlight holder,359,3.04,1091.36,7,1,12,8
2009-12-03,white spot red ceramic drawer knob,48,1.25,60.0,6,2,5,6
2009-12-03,wood 2 drawer cabinet white finish,27,5.7,153.9,0,1,3,10
2009-12-03,wood s3 cabinet ant white finish,26,9.2,239.2,0,1,3,10
2009-12-03,wooden box of dominoes,58,1.44,83.52,0,1,-1,10
2009-12-03,wooden frame antique white,46,2.95,135.7,0,1,3,10
2009-12-03,wooden happy birthday garland,21,2.7,56.7,0,1,3,10
2009-12-03,wooden picture frame white finish,48,2.55,122.4,0,1,3,10
2009-12-03,woodland charlotte bag,10,1.27,12.7,5,0,8,5
2009-12-03,world war 2 gliders asstd designs,56,0.21,11.76,11,1,9,11
2009-12-03,zinc metal heart decoration,104,1.4,145.6,7,1,12,8
2009-12-04,12 pencils small tube red spotty,84,0.73,61.32,3,0,7,7
2009-12-04,12 pencils tall tube posy,160,0.93,148.8,9,0,-1,7
2009-12-04,12 pencils tall tube woodland,25,1.27,31.75,9,0,-1,7
2009-12-04,3 stripey mice feltcraft,7,1.9500000000000002,13.65,12,1,10,2
2009-12-04,6 ribbons rustic charm,2,2.54,5.08,0,2,6,4
2009-12-04,60 teatime fairy cake cases,99,0.7000000000000001,69.3,1,3,2,9
2009-12-04,72 sweetheart fairy cake cases,3,1.3,3.9,1,3,2,9
2009-12-04,antique silver tea glass etched,56,1.9100000000000001,106.96,0,1,-1,10
2009-12-04,assorted colour bird ornament,258,1.6600000000000001,428.28,7,1,-1,8
2009-12-04,bag 500g swirly marbles,81,1.03,83.43,5,0,8,5
2009-12-04,baking set 9 piece retrospot,66,5.38,355.08,6,2,5,6
2009-12-04,bathroom metal sign,12,0.55,6.6,4,4,0,0
2009-12-04,beware of the cat metal sign,24,1.69,40.56,4,4,0,0
2009-12-04,blue happy birthday bunting,1,5.45,5.45,0,1,-1,10
2009-12-04,blue spotty cup,8,2.14,17.12,3,0,7,7
2009-12-04,box of 24 cocktail parasols,175,0.42,73.5,11,1,9,11
2009-12-04,ceramic cake bowl hanging cakes,20,9.22,184.4,7,1,12,8
2009-12-04,ceramic cake design spotted mug,34,1.73,58.82,6,2,5,6
2009-12-04,charlotte bag pinkwhite spots,46,0.99,45.54,5,0,8,5
2009-12-04,charlotte bag suki design,65,0.97,63.05,5,0,8,5
2009-12-04,chocolate this way metal sign,1,2.1,2.1,4,4,0,0
2009-12-04,colour glass tlight holder hanging,16,0.65,10.4,7,1,12,8
2009-12-04,cook with wine metal sign,16,2.54,40.64,4,4,0,0
2009-12-04,cream cupid hearts coat hanger,10,3.25,32.5,7,1,12,8
2009-12-04,cream heart card holder,64,4.54,290.56,2,1,11,2
2009-12-04,door mat 3 smiley cats,30,7.67,230.1,10,5,1,3
2009-12-04,door mat fairy cake,5,9.12,45.6,10,5,1,3
2009-12-04,door mat new england,5,8.53,42.65,10,5,1,3
2009-12-04,doormat hearts,8,6.75,54.0,10,5,1,3
2009-12-04,edwardian parasol black,69,5.45,376.05,11,1,9,11
2009-12-04,edwardian parasol natural,3,5.95,17.85,11,1,9,11
2009-12-04,fairy cake notebook a5 size,45,0.84,37.8,1,3,2,9
2009-12-04,fancy font birthday card,25,0.42,10.5,11,1,-1,11
2009-12-04,feltcraft 6 flower friends,21,2.47,51.87,12,1,10,2
2009-12-04,feltcraft butterfly hearts,11,1.94,21.34,12,1,10,2
2009-12-04,feltcraft doll rosie,21,3.5700000000000003,74.97,12,1,10,2
2009-12-04,four hook white lovebirds,6,2.1,12.6,7,1,-1,8
2009-12-04,gin tonic diet metal sign,26,2.83,73.58,4,4,0,0
2009-12-04,grand chocolatecandle,64,2.89,184.96,4,4,0,0
2009-12-04,grey floral feltcraft shoulder bag,12,5.09,61.08,12,1,10,2
2009-12-04,hand over the chocolate sign,22,2.1,46.2,4,4,0,0
2009-12-04,hanging heart zinc tlight holder,186,2.08,386.88,7,1,12,8
2009-12-04,hanging jam jar tlight holder,24,0.85,20.4,7,1,12,8
2009-12-04,heart filigree dove small,7,1.69,11.83,2,1,-1,2
2009-12-04,heart ivory trellis small,26,1.25,32.5,2,1,11,2
2009-12-04,home sweet home metal sign,17,2.95,50.15,4,4,0,0
2009-12-04,hot baths metal sign,2,4.3,8.6,4,4,0,0
2009-12-04,hot water bottle tea and sympathy,108,4.27,461.16,12,1,-1,2
2009-12-04,i can only please one person mug,27,1.98,53.46,6,2,5,6
2009-12-04,ivory hanging decoration heart,1,0.85,0.85,7,1,12,8
2009-12-04,jumbo bag baroque black white,320,1.85,592.0,5,0,8,5
2009-12-04,jumbo bag pink vintage paisley,36,2.42,87.12,5,0,8,5
2009-12-04,jumbo bag scandinavian paisley,22,1.9500000000000002,42.9,5,0,8,5
2009-12-04,jumbo bag strawberry,53,1.9500000000000002,103.35,5,0,8,5
2009-12-04,jumbo bag toys,30,1.9500000000000002,58.5,5,0,8,5
2009-12-04,jumbo storage bag skulls,110,2.18,239.8,5,0,8,5
2009-12-04,key fob shed,2,1.7000000000000002,3.4,4,4,0,0
2009-12-04,ladies gentlemen metal sign,15,2.55,38.25,4,4,0,0
2009-12-04,large heart measuring spoons,39,1.7000000000000002,66.3,2,1,11,2
2009-12-04,love building block word,10,8.42,84.2,2,1,11,8
2009-12-04,lovebird hanging decoration white,12,0.85,10.2,7,1,12,8
2009-12-04,lunch bag black skull,72,1.9100000000000001,137.52,8,0,8,1
2009-12-04,lunch bag cars blue,56,1.65,92.4,8,0,8,1
2009-12-04,lunch bag red spotty,73,1.8900000000000001,137.97,3,0,8,7
2009-12-04,lunch bag woodland,31,1.65,51.15,8,0,8,1
2009-12-04,lunchbox with cutlery retrospot,11,2.55,28.05,6,2,5,6
2009-12-04,mini cake stand hanging strawbery,24,8.33,199.92,7,1,12,8
2009-12-04,no singing metal sign,17,2.1,35.7,4,4,0,0
2009-12-04,pack 20 english rose paper napkins,2,0.85,1.7000000000000002,9,2,6,4
2009-12-04,pack of 12 hearts design tissues,14,0.56,7.84,1,3,2,9
2009-12-04,pack of 60 dinosaur cake cases,76,0.74,56.24,1,3,2,9
2009-12-04,pack of 60 mushroom cake cases,48,0.55,26.4,1,3,2,9
2009-12-04,pack of 60 pink paisley cake cases,100,0.7000000000000001,70.0,1,3,2,9
2009-12-04,pack of 72 retro spot cake cases,204,0.63,128.52,1,3,2,9
2009-12-04,pack of 72 skull cake cases,74,0.8,59.2,1,3,2,9
2009-12-04,paper bunting retro spots,12,2.95,35.4,0,2,6,4
2009-12-04,paper chain kit retro spot,31,3.46,107.26,0,2,6,4
2009-12-04,party bunting,15,4.65,69.75,0,1,-1,10
2009-12-04,party metal sign,13,1.45,18.85,4,4,0,0
2009-12-04,pink 3 piece mini dots cutlery set,85,3.75,318.75,9,2,6,4
2009-12-04,pink blue felt craft trinket box,66,1.54,101.64,12,1,10,2
2009-12-04,pink doughnut trinket pot,1,3.43,3.43,2,1,11,2
2009-12-04,pink fairy cake childs apron,45,2.54,114.3,1,3,2,9
2009-12-04,pottering in the shed metal sign,25,2.54,63.5,4,4,0,0
2009-12-04,potting shed tea mug,30,1.25,37.5,6,2,5,6
2009-12-04,red gingham rose jewellery box,25,2.09,52.25,2,1,-1,2
2009-12-04,red spot ceramic drawer knob,14,1.9100000000000001,26.74,6,2,5,6
2009-12-04,red spotty biscuit tin,1,3.75,3.75,3,0,7,7
2009-12-04,red spotty bowl,8,1.25,10.0,3,0,7,7
2009-12-04,red spotty charlotte bag,33,1.06,34.98,5,0,8,5
2009-12-04,red spotty oven glove double,22,2.45,53.9,3,0,7,7
2009-12-04,red spotty round cake tins,6,12.89,77.34,3,0,7,7
2009-12-04,red spotty shopper bag,78,1.6800000000000002,131.04,3,0,8,7
2009-12-04,red toadstool led night light,7,2.01,14.07,7,1,-1,8
2009-12-04,retro spot cake stand,6,14.53,87.18,6,2,5,6
2009-12-04,retro spot large milk jug,3,4.95,14.85,6,2,5,6
2009-12-04,retro spot small milk jug,7,3.07,21.49,6,2,5,6
2009-12-04,retro spot storage jar,5,3.75,18.75,6,2,5,6
2009-12-04,retro spot sugar jam bowl,2,2.55,5.1,6,2,5,6
2009-12-04,retro spot tea set ceramic 11 pc,49,5.44,266.56,6,2,5,6
2009-12-04,retro spot traditional teapot,27,7.7,207.9,6,2,5,6
2009-12-04,retro spots butter dish,5,4.95,24.75,6,2,5,6
2009-12-04,rex cashcarry jumbo shopper,14,0.9500000000000001,13.3,5,0,8,5
2009-12-04,ribbon reel spots design,8,2.36,18.88,0,2,6,4
2009-12-04,scottie dog hot water bottle,21,6.47,135.87,12,1,-1,2
2009-12-04,set 12 retro white chalk sticks,169,0.42,70.98,0,2,-1,4
2009-12-04,set of 3 heart cookie cutters,51,1.58,80.58,2,1,11,2
2009-12-04,set of 36 paisley flower doilies,14,1.98,27.72,9,2,6,4
2009-12-04,set of 36 teatime paper doilies,13,1.45,18.85,9,2,6,4
2009-12-04,set of 72 pink heart paper doilies,73,1.85,135.05,9,2,6,4
2009-12-04,set of 72 retro spot paper doilies,51,1.77,90.27,9,2,6,4
2009-12-04,set10 pink spotty party candles,3,1.25,3.75,3,0,7,7
2009-12-04,set2 red spotty tea towels,6,2.95,17.7,3,0,7,7
2009-12-04,set20 red spotty paper napkins,38,1.06,40.28,3,0,7,7
2009-12-04,set5 red spotty lid glass bowls,51,3.29,167.79,3,0,7,7
2009-12-04,set6 purple butterfly tlights,11,2.98,32.78,7,1,12,8
2009-12-04,set6 red spotty paper cups,2,0.65,1.3,3,0,7,7
2009-12-04,skull shoulder bag,61,2.01,122.61,8,0,8,1
2009-12-04,skulls water transfer tattoos,18,0.85,15.3,8,0,4,1
2009-12-04,small glass heart trinket pot,1,4.3,4.3,2,1,11,2
2009-12-04,space boy birthday card,48,0.42,20.16,11,1,-1,11
2009-12-04,strawberry ceramic trinket box,272,1.34,364.48,2,1,-1,2
2009-12-04,strawberry charlotte bag,31,1.06,32.86,5,0,8,5
2009-12-04,strawberry lunchbox with cutlery,7,2.55,17.85,9,2,6,4
2009-12-04,swallows greeting card,51,0.53,27.03,11,1,9,11
2009-12-04,sweetheart ceramic trinket box,164,1.3599999999999999,223.04,2,1,11,2
2009-12-04,tea bag plate red spotty,313,1.03,322.39,3,0,7,7
2009-12-04,tea party birthday card,15,0.42,6.3,11,1,9,11
2009-12-04,tea time tea towels,7,2.95,20.65,9,0,-1,4
2009-12-04,toilet metal sign,4,0.55,2.2,4,4,0,0
2009-12-04,victorian glass hanging tlight,4,2.5700000000000003,10.28,7,1,12,8
2009-12-04,victorian sewing box large,14,7.62,106.68,2,1,-1,11
2009-12-04,vintage heads and tails card game,24,1.47,35.28,11,1,9,11
2009-12-04,vintage snap cards,42,0.96,40.32,11,1,-1,11
2009-12-04,vintage union jack bunting,16,8.5,136.0,11,1,-1,11
2009-12-04,vintage union jack cushion cover,23,6.44,148.12,11,1,9,11
2009-12-04,weekend bag vintage rose paisley,3,8.5,25.5,5,0,8,5
2009-12-04,white hanging heart tlight holder,179,2.92,522.68,7,1,12,8
2009-12-04,white spot red ceramic drawer knob,36,1.9100000000000001,68.76,6,2,5,6
2009-12-04,wood 2 drawer cabinet white finish,15,5.95,89.25,0,1,3,10
2009-12-04,wood s3 cabinet ant white finish,10,10.79,107.9,0,1,3,10
2009-12-04,wooden box of dominoes,13,1.9100000000000001,24.83,0,1,-1,10
2009-12-04,wooden frame antique white,19,2.95,56.05,0,1,3,10
2009-12-04,wooden happy birthday garland,43,2.64,113.52,0,1,3,10
2009-12-04,wooden picture frame white finish,8,3.42,27.36,0,1,3,10
2009-12-04,woodland charlotte bag,14,1.27,17.78,5,0,8,5
2009-12-04,world war 2 gliders asstd designs,144,0.21,30.24,11,1,9,11
2009-12-04,zinc metal heart decoration,65,1.25,81.25,7,1,12,8
2009-12-05,12 pencils tall tube posy,24,0.85,20.4,9,0,-1,7
2009-12-05,antique silver tea glass etched,12,1.25,15.0,0,1,-1,10
2009-12-05,assorted colour bird ornament,24,1.69,40.56,7,1,-1,8
2009-12-05,bag 500g swirly marbles,12,0.85,10.2,5,0,8,5
2009-12-05,baking set 9 piece retrospot,6,4.95,29.7,6,2,5,6
2009-12-05,bathroom metal sign,12,1.25,15.0,4,4,0,0
2009-12-05,blue spotty cup,12,1.25,15.0,3,0,7,7
2009-12-05,box of 24 cocktail parasols,25,0.42,10.5,11,1,9,11
2009-12-05,ceramic cake bowl hanging cakes,8,8.5,68.0,7,1,12,8
2009-12-05,cream cupid hearts coat hanger,32,2.75,88.0,7,1,12,8
2009-12-05,door mat fairy cake,8,6.75,54.0,10,5,1,3
2009-12-05,door mat new england,6,6.75,40.5,10,5,1,3
2009-12-05,doormat hearts,2,6.75,13.5,10,5,1,3
2009-12-05,edwardian parasol black,30,4.95,148.5,11,1,9,11
2009-12-05,edwardian parasol natural,30,4.95,148.5,11,1,9,11
2009-12-05,feltcraft 6 flower friends,12,2.1,25.2,12,1,10,2
2009-12-05,feltcraft butterfly hearts,12,1.45,17.4,12,1,10,2
2009-12-05,feltcraft doll rosie,6,2.95,17.7,12,1,10,2
2009-12-05,grand chocolatecandle,72,1.25,90.0,4,4,0,0
2009-12-05,hand over the chocolate sign,6,2.1,12.6,4,4,0,0
2009-12-05,hanging heart zinc tlight holder,102,2.14,218.28,7,1,12,8
2009-12-05,heart filigree dove small,24,1.25,30.0,2,1,-1,2
2009-12-05,home sweet home metal sign,6,2.95,17.7,4,4,0,0
2009-12-05,jumbo bag baroque black white,50,1.9500000000000002,97.5,5,0,8,5
2009-12-05,jumbo bag pink vintage paisley,20,1.9500000000000002,39.0,5,0,8,5
2009-12-05,jumbo bag scandinavian paisley,10,1.9500000000000002,19.5,5,0,8,5
2009-12-05,jumbo bag strawberry,20,1.9500000000000002,39.0,5,0,8,5
2009-12-05,jumbo storage bag skulls,20,1.9500000000000002,39.0,5,0,8,5
2009-12-05,ladies gentlemen metal sign,6,2.55,15.3,4,4,0,0
2009-12-05,love building block word,3,5.95,17.85,2,1,11,8
2009-12-05,lovebird hanging decoration white,24,0.85,20.4,7,1,12,8
2009-12-05,lunch bag black skull,10,1.65,16.5,8,0,8,1
2009-12-05,lunchbox with cutlery retrospot,48,2.1,100.8,6,2,5,6
2009-12-05,mini cake stand hanging strawbery,12,5.8,69.6,7,1,12,8
2009-12-05,pack 20 english rose paper napkins,12,0.85,10.2,9,2,6,4
2009-12-05,pack of 12 hearts design tissues,48,0.29,13.92,1,3,2,9
2009-12-05,pack of 72 retro spot cake cases,48,0.55,26.4,1,3,2,9
2009-12-05,pack of 72 skull cake cases,24,0.55,13.2,1,3,2,9
2009-12-05,paper chain kit retro spot,6,2.95,17.7,0,2,6,4
2009-12-05,pink 3 piece mini dots cutlery set,24,3.75,90.0,9,2,6,4
2009-12-05,pink blue felt craft trinket box,24,1.25,30.0,12,1,10,2
2009-12-05,pink doughnut trinket pot,12,1.65,19.8,2,1,11,2
2009-12-05,pink fairy cake childs apron,16,1.9500000000000002,31.2,1,3,2,9
2009-12-05,potting shed tea mug,60,1.06,63.6,6,2,5,6
2009-12-05,red gingham rose jewellery box,8,1.65,13.2,2,1,-1,2
2009-12-05,red spotty biscuit tin,6,3.75,22.5,3,0,7,7
2009-12-05,red spotty charlotte bag,20,0.85,17.0,5,0,8,5
2009-12-05,red spotty round cake tins,3,9.95,29.85,3,0,7,7
2009-12-05,red spotty shopper bag,22,1.82,40.04,3,0,8,7
2009-12-05,retro spot cake stand,3,10.95,32.85,6,2,5,6
2009-12-05,retro spot tea set ceramic 11 pc,12,4.95,59.4,6,2,5,6
2009-12-05,retro spot traditional teapot,2,7.95,15.9,6,2,5,6
2009-12-05,retro spots butter dish,3,4.95,14.85,6,2,5,6
2009-12-05,scottie dog hot water bottle,9,4.95,44.55,12,1,-1,2
2009-12-05,set20 red spotty paper napkins,24,0.85,20.4,3,0,7,7
2009-12-05,set5 red spotty lid glass bowls,12,2.95,35.4,3,0,7,7
2009-12-05,skulls water transfer tattoos,12,0.85,10.2,8,0,4,1
2009-12-05,strawberry ceramic trinket box,36,1.25,45.0,2,1,-1,2
2009-12-05,strawberry charlotte bag,10,0.85,8.5,5,0,8,5
2009-12-05,strawberry lunchbox with cutlery,6,2.55,15.3,9,2,6,4
2009-12-05,sweetheart ceramic trinket box,12,1.25,15.0,2,1,11,2
2009-12-05,tea bag plate red spotty,36,0.85,30.6,3,0,7,7
2009-12-05,victorian glass hanging tlight,12,1.25,15.0,7,1,12,8
2009-12-05,victorian sewing box large,3,9.35,28.05,2,1,-1,11
2009-12-05,vintage union jack bunting,8,8.5,68.0,11,1,-1,11
2009-12-05,vintage union jack cushion cover,4,4.95,19.8,11,1,9,11
2009-12-05,weekend bag vintage rose paisley,20,4.04,80.8,5,0,8,5
2009-12-05,white hanging heart tlight holder,96,2.68,257.28,7,1,12,8
2009-12-05,wood 2 drawer cabinet white finish,26,4.95,128.7,0,1,3,10
2009-12-05,wood s3 cabinet ant white finish,26,6.95,180.7,0,1,3,10
2009-12-05,wooden frame antique white,48,2.63,126.24,0,1,3,10
2009-12-05,wooden picture frame white finish,54,2.25,121.5,0,1,3,10
2009-12-05,world war 2 gliders asstd designs,48,0.21,10.08,11,1,9,11
2009-12-05,zinc metal heart decoration,48,1.25,60.0,7,1,12,8
2009-12-06,12 pencils small tube red spotty,49,0.65,31.85,3,0,7,7
2009-12-06,12 pencils tall tube posy,60,0.85,51.0,9,0,-1,7
2009-12-06,12 pencils tall tube woodland,14,0.85,11.9,9,0,-1,7
2009-12-06,3 stripey mice feltcraft,1,1.9500000000000002,1.9500000000000002,12,1,10,2
2009-12-06,60 teatime fairy cake cases,31,0.55,17.05,1,3,2,9
2009-12-06,72 sweetheart fairy cake cases,125,0.48,60.0,1,3,2,9
2009-12-06,antique silver tea glass etched,60,1.25,75.0,0,1,-1,10
2009-12-06,assorted colour bird ornament,36,1.69,60.84,7,1,-1,8
2009-12-06,bag 500g swirly marbles,22,0.64,14.08,5,0,8,5
2009-12-06,baking set 9 piece retrospot,24,4.95,118.8,6,2,5,6
2009-12-06,bathroom metal sign,62,1.16,71.92,4,4,0,0
2009-12-06,beware of the cat metal sign,4,1.69,6.76,4,4,0,0
2009-12-06,blue happy birthday bunting,7,5.45,38.15,0,1,-1,10
2009-12-06,blue spotty cup,16,0.85,13.6,3,0,7,7
2009-12-06,ceramic cake bowl hanging cakes,19,6.86,130.34,7,1,12,8
2009-12-06,ceramic cake design spotted mug,60,1.45,87.0,6,2,5,6
2009-12-06,charlotte bag pinkwhite spots,13,0.85,11.05,5,0,8,5
2009-12-06,charlotte bag suki design,3,0.85,2.55,5,0,8,5
2009-12-06,chocolate this way metal sign,13,2.1,27.3,4,4,0,0
2009-12-06,cook with wine metal sign,6,1.9500000000000002,11.7,4,4,0,0
2009-12-06,cream cupid hearts coat hanger,17,3.25,55.25,7,1,12,8
2009-12-06,cream heart card holder,27,3.95,106.65,2,1,11,2
2009-12-06,door mat new england,7,6.75,47.25,10,5,1,3
2009-12-06,doormat hearts,3,6.75,20.25,10,5,1,3
2009-12-06,edwardian parasol black,32,5.45,174.4,11,1,9,11
2009-12-06,edwardian parasol natural,21,5.2,109.2,11,1,9,11
2009-12-06,fairy cake notebook a5 size,1,0.65,0.65,1,3,2,9
2009-12-06,feltcraft 6 flower friends,48,2.1,100.8,12,1,10,2
2009-12-06,feltcraft butterfly hearts,13,1.45,18.85,12,1,10,2
2009-12-06,feltcraft doll rosie,2,2.95,5.9,12,1,10,2
2009-12-06,four hook white lovebirds,8,2.1,16.8,7,1,-1,8
2009-12-06,gin tonic diet metal sign,43,2.1,90.3,4,4,0,0
2009-12-06,grand chocolatecandle,93,1.38,128.34,4,4,0,0
2009-12-06,grey floral feltcraft shoulder bag,27,3.75,101.25,12,1,10,2
2009-12-06,hand over the chocolate sign,25,2.1,52.5,4,4,0,0
2009-12-06,hanging heart zinc tlight holder,185,2.14,395.9,7,1,12,8
2009-12-06,hanging jam jar tlight holder,120,0.78,93.6,7,1,12,8
2009-12-06,heart filigree dove small,54,1.25,67.5,2,1,-1,2
2009-12-06,heart ivory trellis small,6,1.25,7.5,2,1,11,2
2009-12-06,home sweet home metal sign,1,2.95,2.95,4,4,0,0
2009-12-06,hot baths metal sign,11,2.1,23.1,4,4,0,0
2009-12-06,hot water bottle tea and sympathy,76,3.8200000000000003,290.32,12,1,-1,2
2009-12-06,i can only please one person mug,26,1.25,32.5,6,2,5,6
2009-12-06,ivory hanging decoration heart,120,0.85,102.0,7,1,12,8
2009-12-06,jumbo bag baroque black white,5,1.9500000000000002,9.75,5,0,8,5
2009-12-06,jumbo bag strawberry,7,1.9500000000000002,13.65,5,0,8,5
2009-12-06,jumbo storage bag skulls,32,1.9500000000000002,62.4,5,0,8,5
2009-12-06,key fob shed,19,0.65,12.35,4,4,0,0
2009-12-06,ladies gentlemen metal sign,13,2.55,33.15,4,4,0,0
2009-12-06,large heart measuring spoons,37,1.1400000000000001,42.18,2,1,11,2
2009-12-06,love building block word,33,5.95,196.35,2,1,11,8
2009-12-06,lunch bag black skull,4,1.65,6.6,8,0,8,1
2009-12-06,lunch bag cars blue,7,1.65,11.55,8,0,8,1
2009-12-06,lunch bag red spotty,26,1.65,42.9,3,0,8,7
2009-12-06,lunch bag woodland,4,1.65,6.6,8,0,8,1
2009-12-06,lunchbox with cutlery retrospot,55,2.25,123.75,6,2,5,6
2009-12-06,no singing metal sign,29,2.1,60.9,4,4,0,0
2009-12-06,pack of 12 hearts design tissues,12,0.29,3.48,1,3,2,9
2009-12-06,pack of 60 dinosaur cake cases,13,0.55,7.15,1,3,2,9
2009-12-06,pack of 60 mushroom cake cases,24,0.55,13.2,1,3,2,9
2009-12-06,pack of 60 pink paisley cake cases,37,0.55,20.35,1,3,2,9
2009-12-06,pack of 72 retro spot cake cases,175,0.55,96.25,1,3,2,9
2009-12-06,pack of 72 skull cake cases,84,0.55,46.2,1,3,2,9
2009-12-06,paper bunting retro spots,21,2.95,61.95,0,2,6,4
2009-12-06,paper chain kit retro spot,75,2.87,215.25,0,2,6,4
2009-12-06,party bunting,16,4.65,74.4,0,1,-1,10
2009-12-06,party metal sign,41,1.45,59.45,4,4,0,0
2009-12-06,pink 3 piece mini dots cutlery set,62,3.75,232.5,9,2,6,4
2009-12-06,pink blue felt craft trinket box,42,1.25,52.5,12,1,10,2
